section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-05,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Teatre de Lloseta,Palma de Mallorca,,Spain,teatre-de-lloseta-palma-de-mallorca-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Teatre de Lloseta, Palma de Mallorca, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-06,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Zac Club,Barcelona,,Spain,zac-club-barcelona-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Zac Club, Barcelona, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Gasteszena,San Sebastian,,Spain,gasteszena-san-sebastian-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Gasteszena, San Sebastian, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-08,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Kafe Antzokia,Bilbao,,Spain,kafe-antzokia-bilbao-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Kafe Antzokia, Bilbao, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-09,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Neu!Club,Madrid,,Spain,neuclub-madrid-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Neu!Club, Madrid, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-10,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Loco Club,Valencia,,Spain,loco-club-valencia-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Words You Used To Say|Hear The Wind Blow|White Horses|Our Love Will Still Be There|Night Nurse|Since I Lay My Burden Down|Knives From Bavaria|Ginger Snaps|Chinatown|You Turned My Head Around|Moon Palace|Singer Sing|Bonnie and Clyde|Bewitched|Tugboat,,,,,,,,|wordsyouusedtosay|hearthewindblow|whitehorses|ourlovewillstillbethere|nightnurse|sinceilaymyburdendown|knivesfrombavaria|gingersnaps|chinatown|youturnedmyheadaround|moonpalace|singersing|bonnieandclyde|bewitched|tugboat|,,"2007: Dean & Britta - Loco Club, Valencia, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-12,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Le Baron,Paris,,France,le-baron-paris-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Le Baron, Paris, France"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-14,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,QI,Oxford,,UK,qi-oxford-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Impromptu 30 minute set.,,,"2007: Dean & Britta - QI, Oxford, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Charlotte,Leicester,,UK,charlotte-leicester-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Charlotte, Leicester, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-17,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Social,Nottingham,,UK,social-nottingham-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Words You Used To Say|Our Love Will Still Be There|You Turned My Head Around|Singer Sing|Indian Summer [The Doors]|White Horses|Since I Lay My Burden Down|Knives From Bavaria|Hear The Wind Blow|Night Nurse|Ginger Snaps|Tugboat|Strange|Bonnie and Clyde|Bewitched|Ceremony,,,,,,,,|wordsyouusedtosay|ourlovewillstillbethere|youturnedmyheadaround|singersing|indiansummerthedoors|whitehorses|sinceilaymyburdendown|knivesfrombavaria|hearthewindblow|nightnurse|gingersnaps|tugboat|strange|bonnieandclyde|bewitched|ceremony|,,"2007: Dean & Britta - Social, Nottingham, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-18,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Sussex Arts Club,Brighton,,UK,sussex-arts-club-brighton-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Indian Summer|You Turned My Head Around|Hear The Wind Blow|Words You Used To Say|White Horses|Since I Lay My Burden Down|Knives From Bavaria|Night Nurse|Ginger Snaps|Tugboat|Strange|Bonnie and Clyde|Random Rules|Bewitched|Ceremony,,,,,,,,|singersing|indiansummer|youturnedmyheadaround|hearthewindblow|wordsyouusedtosay|whitehorses|sinceilaymyburdendown|knivesfrombavaria|nightnurse|gingersnaps|tugboat|strange|bonnieandclyde|randomrules|bewitched|ceremony|,,"2007: Dean & Britta - Sussex Arts Club, Brighton, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-19,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Metro Club,London,,UK,metro-club-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Hear The Wind Blow|Words You Used To Say|You Turned My Head Around|White Horses|Ginger Snaps|Night Nurse|Knives From Bavaria|Tugboat|Strange|Bonnie and Clyde|Ceremony,,,,,,,with Asobi Seksu,|singersing|hearthewindblow|wordsyouusedtosay|youturnedmyheadaround|whitehorses|gingersnaps|nightnurse|knivesfrombavaria|tugboat|strange|bonnieandclyde|ceremony|,Y,"2007: Dean & Britta - Metro Club, London, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-06-20,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Legion,London,,UK,legion-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Indian Summer|Our Love Will Still Be There|Words You Used To Say|White Horses|Hear The Wind Blow|Knives From Bavaria|Since I Lay My Burden Down|Night Nurse|Ginger Snaps|Tugboat|Bewitched|You Turned My Head Around|Bonnie and Clyde,,,,,,,with The Clientele and Flowers Of Hell,|singersing|indiansummer|ourlovewillstillbethere|wordsyouusedtosay|whitehorses|hearthewindblow|knivesfrombavaria|sinceilaymyburdendown|nightnurse|gingersnaps|tugboat|bewitched|youturnedmyheadaround|bonnieandclyde|,Y,"2007: Dean & Britta - Legion, London, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-07-12,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Rams Head Tavern,Annapolis,MD,USA,rams-head-tavern-annapolis-md-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Our Love Will Still Be There|Hear The Wind Blow|Words You Used To Say|White Horses|Moon Palace|Night Nurse|Random Rules|Ginger Snaps|Knives From Bavaria|Tugboat|Strange|Since I Lay My Burden Down|Chinatown|You Turned My Head Around|Bewitched|Bonnie and Clyde,,,,,,,,|singersing|ourlovewillstillbethere|hearthewindblow|wordsyouusedtosay|whitehorses|moonpalace|nightnurse|randomrules|gingersnaps|knivesfrombavaria|tugboat|strange|sinceilaymyburdendown|chinatown|youturnedmyheadaround|bewitched|bonnieandclyde|,,"2007: Dean & Britta - Rams Head Tavern, Annapolis, MD, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-07-14,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Iron Horse,Northampton,MA,USA,iron-horse-northampton-ma-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Iron Horse, Northampton, MA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-07-27,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,Formoz Festival,,Taipei,,Taiwan,formoz-festival-taipei-taiwan,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Formoz Festival, Taipei, Taiwan"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-10-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Bowery Ballroom,New York,NY,USA,bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Words You Used To Say|Hear The Wind Blow|Knives From Bavaria|Ginger Snaps|Night Nurse|White Horses|Strange|You Turned My Head Around|Ceremony,,,,,,,,|singersing|wordsyouusedtosay|hearthewindblow|knivesfrombavaria|gingersnaps|nightnurse|whitehorses|strange|youturnedmyheadaround|ceremony|,,"2007: Dean & Britta - Bowery Ballroom, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-23,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Studenterhuset,Copenhagen,,Denmark,studenterhuset-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Night Nurse|Our Love Will Still Be There|Words You Used To Say|Hear The Wind Blow|Singer Sing|White Horses|Ginger Snaps|Knives From Bavaria|He's Coming Home|Snowstorm|You Turned My Head Around|Bonnie and Clyde|Strange|Ceremony,,,,,,,,|nightnurse|ourlovewillstillbethere|wordsyouusedtosay|hearthewindblow|singersing|whitehorses|gingersnaps|knivesfrombavaria|hescominghome|snowstorm|youturnedmyheadaround|bonnieandclyde|strange|ceremony|,,"2007: Dean & Britta - Studenterhuset, Copenhagen, Denmark"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-24,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Apparatet,Copenhagen,,Denmark,apparatet-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Night Nurse|Since I Lay My Burden Down|Bonnie and Clyde|Strange|Tugboat|We're Not Supposed to Be Lovers|Moon Palace|You Turned My Head Around|Chinatown|Ceremony,,,,,,,Free show,|nightnurse|sinceilaymyburdendown|bonnieandclyde|strange|tugboat|werenotsupposedtobelovers|moonpalace|youturnedmyheadaround|chinatown|ceremony|,,"2007: Dean & Britta - Apparatet, Copenhagen, Denmark"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-25,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Voxhall,Arhus,,Denmark,voxhall-arhus-denmark,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Voxhall, Arhus, Denmark"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-27,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Gruner Jager,Hamburg,,Germany,gruner-jager-hamburg-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Gruner Jager, Hamburg, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-28,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Objekt 5,Halle,,Germany,objekt-5-halle-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Objekt 5, Halle, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-29,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Vortex,Siegen,,Germany,vortex-siegen-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Our Love Will Still Be There|Snowstorm|Hear The Wind Blow|Words You Used To Say|Since I Lay My Burden Down|He's Coming Home|Knives From Bavaria|Night Nurse|White Horses|Tugboat|Strange|You Turned My Head Around|Ceremony|We're Not Supposed to Be Lovers,,,,,,,,|singersing|ourlovewillstillbethere|snowstorm|hearthewindblow|wordsyouusedtosay|sinceilaymyburdendown|hescominghome|knivesfrombavaria|nightnurse|whitehorses|tugboat|strange|youturnedmyheadaround|ceremony|werenotsupposedtobelovers|,,"2007: Dean & Britta - Vortex, Siegen, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-11-30,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Gleis 22,Munster,,Germany,gleis-22-munster-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Singer Sing|Our Love Will Still Be There|Hear The Wind Blow|Words You Used To Say|Since I Lay My Burden Down|Knives From Bavaria|Night Nurse|White Horses|Moon Palace|Ginger Snaps|You Turned My Head Around|Snowstorm|Strange|Bonnie and Clyde|Chinatown|Bewitched,,,,,,,,|singersing|ourlovewillstillbethere|hearthewindblow|wordsyouusedtosay|sinceilaymyburdendown|knivesfrombavaria|nightnurse|whitehorses|moonpalace|gingersnaps|youturnedmyheadaround|snowstorm|strange|bonnieandclyde|chinatown|bewitched|,,"2007: Dean & Britta - Gleis 22, Munster, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-01,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Palace,St. Gallen,,Switzerland,palace-st-gallen-switzerland,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Palace, St. Gallen, Switzerland"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-02,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,El Lokal,Zurich,,Switzerland,el-lokal-zurich-switzerland,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - El Lokal, Zurich, Switzerland"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-03,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Fleche D'Or,Paris,,France,fleche-dor-paris-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Free,,,"2007: Dean & Britta - Fleche D'Or, Paris, France"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-04,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Silbergold,Frankfurt,,Germany,silbergold-frankfurt-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Silbergold, Frankfurt, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-05,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Klangstation,Bonn,,Germany,klangstation-bonn-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Klangstation, Bonn, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-06,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Forum,Bielefeld,,Germany,forum-bielefeld-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Forum, Bielefeld, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Maschinenhaus,Berlin,,Germany,maschinenhaus-berlin-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2007: Dean & Britta - Maschinenhaus, Berlin, Germany"
dean-and-britta,dean-and-britta,Dean & Britta,2007,2007-12-31,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Maxwells,Hoboken,NJ,USA,maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Rock Your Baby|He's Coming Home|Night Nurse|Words You Used To Say|White Horses|Ginger Snaps|Singer Sing|Random Rules|Knives From Bavaria|Wait For Me|Bewitched|You Turned My Head Around|Bonnie and Clyde|Tugboat|Moon Palace,,,,,,,Setlist source: Galaxie 500 Mailing List 2008-01-03,|rockyourbaby|hescominghome|nightnurse|wordsyouusedtosay|whitehorses|gingersnaps|singersing|randomrules|knivesfrombavaria|waitforme|bewitched|youturnedmyheadaround|bonnieandclyde|tugboat|moonpalace|,,"2007: Dean & Britta - Maxwells, Hoboken, NJ, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,MFA,Boston,MA,USA,mfa-boston-ma-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Snowstorm|Singer Sing|Night Nurse|White Horses|Ginger Snaps|Words You Used To Say|Moonshot|Tiger Lily|Teenage Lightning|Knives From Bavaria|Strange|Bonnie and Clyde,Galaxie 500 Mailing List,,,,,,co-headlining with Keren Ann,|snowstorm|singersing|nightnurse|whitehorses|gingersnaps|wordsyouusedtosay|moonshot|tigerlily|teenagelightning|knivesfrombavaria|strange|bonnieandclyde|,,"2008: Dean & Britta - MFA, Boston, MA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-08,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Cabaret Du Musee Juste Pour Rire,Montreal,Quebec,Canada,cabaret-du-musee-juste-pour-rire-montreal-quebec-canada,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - Cabaret Du Musee Juste Pour Rire, Montreal, Quebec, Canada"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-09,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,The Mod Club,Toronto,Ontaria,Canada,the-mod-club-toronto-ontaria-canada,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Snowstorm|We're Not Supposed to Be Lovers|Moon Palace|Moonshot|Words You Used To Say|Singer Sing|Night Nurse|Ginger Snaps|Teenage Lightning|Knives From Bavaria|You Turned My Head Around|Tiger Lily|Bonnie and Clyde,http://flickr.com/photos/quadb/2254428124/,,,,,,co-headlining with Keren Ann,|snowstorm|werenotsupposedtobelovers|moonpalace|moonshot|wordsyouusedtosay|singersing|nightnurse|gingersnaps|teenagelightning|knivesfrombavaria|youturnedmyheadaround|tigerlily|bonnieandclyde|,,"2008: Dean & Britta - The Mod Club, Toronto, Ontaria, Canada"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-10,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Lakeshore Theater,Chicago,IL,USA,lakeshore-theater-chicago-il-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,We're Not Supposed to Be Lovers|White Horses|Night Nurse|Moonshot|Ginger Snaps|Teenage Lightning|Words You Used To Say|Knives From Bavaria|Snowstorm|You Turned My Head Around|Tiger Lily,,,,,,,co-headlining with Keren Ann,|werenotsupposedtobelovers|whitehorses|nightnurse|moonshot|gingersnaps|teenagelightning|wordsyouusedtosay|knivesfrombavaria|snowstorm|youturnedmyheadaround|tigerlily|,,"2008: Dean & Britta - Lakeshore Theater, Chicago, IL, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-11,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Cedar Cultural Center,Minneapolis,MN,USA,cedar-cultural-center-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - Cedar Cultural Center, Minneapolis, MN, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-14,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Richards On Richards Cabaret,Vancouver,British Columbia,Canada,richards-on-richards-cabaret-vancouver-british-columbia-canada,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - Richards On Richards Cabaret, Vancouver, British Columbia, Canada"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,KEXP,Seattle,WA,USA,kexp-seattle-wa-usa,Radio session,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Knives From Bavaria|Words You Used To Say|Bonnie and Clyde,,,,,,,Interview and performance also features Keren Ann,|knivesfrombavaria|wordsyouusedtosay|bonnieandclyde|,,"2008: Dean & Britta - KEXP, Seattle, WA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Triple Door,Seattle,WA,USA,triple-door-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2008: Dean & Britta - Triple Door, Seattle, WA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Aladdin Theater,Portland,OR,USA,aladdin-theater-portland-or-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Teenage Lightning|Night Nurse|Ginger Snaps|Moonshot|Singer Sing|Snowstorm|Hear The Wind Blow|Knives From Bavaria|Words You Used To Say|You Turned My Head Around|Tiger Lily,,,,,,,co-headlining with Keren Ann,|teenagelightning|nightnurse|gingersnaps|moonshot|singersing|snowstorm|hearthewindblow|knivesfrombavaria|wordsyouusedtosay|youturnedmyheadaround|tigerlily|,,"2008: Dean & Britta - Aladdin Theater, Portland, OR, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-18,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Yoshi's,San Francisco,CA,USA,yoshis-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - Yoshi's, San Francisco, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-19,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,El Rey Theatre,Los Angeles,CA,USA,el-rey-theatre-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - El Rey Theatre, Los Angeles, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2008,2008-02-20,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Club Congress,Tuscon,AZ,USA,club-congress-tuscon-az-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,co-headlining with Keren Ann,,,"2008: Dean & Britta - Club Congress, Tuscon, AZ, USA"
