section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,show-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-06-02,,1994-01-01,,,(unknown),Barcelona,,Spain,damon-and-naomi-2001-06-02-unknown-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-07-11,,1994-01-01,,,Knitting Factory,New York,NY,USA,damon-and-naomi-2001-07-11-knitting-factory-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-07-12,,1994-01-01,,,Coolidge Corner Theater,Brookline,MA,USA,damon-and-naomi-2001-07-12-coolidge-corner-theater-brookline-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-08-30,,1994-01-01,,,Bottom of the Hill,San Francisco,CA,USA,damon-and-naomi-2001-08-30-bottom-of-the-hill-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Judah and the Maccabees|The New World|Eye Of The Storm|Turn Of The Century|Song To The Siren|The Great Wall|I Dreamed of the Caucasus|Tanka|The Navigator|New York City,,,,,,,Setlist source: scan,|judahandthemaccabees|thenewworld|eyeofthestorm|turnofthecentury|songtothesiren|thegreatwall|idreamedofthecaucasus|tanka|thenavigator|newyorkcity|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-09-01,,1994-01-01,,,Bumbershoot,Seattle,WA,USA,damon-and-naomi-2001-09-01-bumbershoot-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-06-04,,1994-01-01,,,Knitting Factory,New York,NY,USA,damon-and-naomi-2002-06-04-knitting-factory-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-06-28,,1994-01-01,,,Oni Gallery,Boston,MA,USA,damon-and-naomi-2002-06-28-oni-gallery-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Screening of “Song to the Siren,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-03,,1994-01-01,,,New Grass Center for Underground,Florence,MA,USA,damon-and-naomi-2002-07-03-new-grass-center-for-underground-florence-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-12,,1994-01-01,,,Taku Taku,Kyoto,,Japan,damon-and-naomi-2002-07-12-taku-taku-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Turn Of The Century|Eye Of The Storm|The Navigator|The Great Wall|New York City|The Mirror Phase|The New World|I Dreamed of the Caucasus|Awake in a Muddle|Tanka|Love,,,,,,,,|turnofthecentury|eyeofthestorm|thenavigator|thegreatwall|newyorkcity|themirrorphase|thenewworld|idreamedofthecaucasus|awakeinamuddle|tanka|love|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-13,,1994-01-01,,,Namba,Osaka,,Japan,damon-and-naomi-2002-07-13-namba-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Turn Of The Century|Eye Of The Storm|Song To The Siren|The Navigator|The Great Wall|A Song for You|New York City|The Mirror Phase|The New World|I Dreamed of the Caucasus|Awake in a Muddle|Tanka|Love|Watashi No Hana,,,,,,,,|turnofthecentury|eyeofthestorm|songtothesiren|thenavigator|thegreatwall|asongforyou|newyorkcity|themirrorphase|thenewworld|idreamedofthecaucasus|awakeinamuddle|tanka|love|watashinohana|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-15,,1994-01-01,,,Tokuzo,Nagoya,,Japan,damon-and-naomi-2002-07-15-tokuzo-nagoya-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Judah and the Maccabees|Eye Of The Storm|Song To The Siren|The Great Wall|New York City|Turn Of The Century|Tour Of The World|How Long|The Mirror Phase|The New World|I Dreamed of the Caucasus|Awake in a Muddle|Tanka|Love|Watashi No Hana,,,,,,,,|judahandthemaccabees|eyeofthestorm|songtothesiren|thegreatwall|newyorkcity|turnofthecentury|touroftheworld|howlong|themirrorphase|thenewworld|idreamedofthecaucasus|awakeinamuddle|tanka|love|watashinohana|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-16,,1994-01-01,,,Star,Tokyo,,Japan,damon-and-naomi-2002-07-16-star-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,"Judah and the Maccabees|Eye Of The Storm|Song To The Siren|The Great Wall|New York City|Turn Of The Century|Tour Of The World|How Long|The Mirror Phase|The New World|I Dreamed of the Caucasus|Awake in a Muddle|Tanka|Love|Watashi No Hana|Oh, Sister",,,,,,,,|judahandthemaccabees|eyeofthestorm|songtothesiren|thegreatwall|newyorkcity|turnofthecentury|touroftheworld|howlong|themirrorphase|thenewworld|idreamedofthecaucasus|awakeinamuddle|tanka|love|watashinohana|ohsister|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-18,,1994-01-01,,,Dolphy,Yokohama,,Japan,damon-and-naomi-2002-07-18-dolphy-yokohama-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,"Turn Of The Century|Eye Of The Storm|Song To The Siren|The Navigator|The Great Wall|New York City|A Song for You|Watashi No Hana|Tanka|The Mirror Phase|Awake in a Muddle|Love|This Car Climbed Mt. Washington|Tour Of The World|How Long|Oh, Sister",,,,,,,,|turnofthecentury|eyeofthestorm|songtothesiren|thenavigator|thegreatwall|newyorkcity|asongforyou|watashinohana|tanka|themirrorphase|awakeinamuddle|love|thiscarclimbedmtwashington|touroftheworld|howlong|ohsister|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-07-21,,1994-01-01,,,Spaceland,Los Angeles,CA,USA,damon-and-naomi-2002-07-21-spaceland-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-08-27,,1994-01-01,,,SESC Villa Mariana,Sao Paulo,,Brazil,damon-and-naomi-2002-08-27-sesc-villa-mariana-sao-paulo-brazil,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-08-28,,1994-01-01,,,SESC Villa Mariana,Sao Paulo,,Brazil,damon-and-naomi-2002-08-28-sesc-villa-mariana-sao-paulo-brazil,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-08-29,,1994-01-01,,,Era Só O Que Faltava,Curtiba,,Brazil,damon-and-naomi-2002-08-29-era-so-o-que-faltava-curtiba-brazil,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-08-31,,1994-01-01,,,Cine Iris,Rio de Janeiro,,Brazil,damon-and-naomi-2002-08-31-cine-iris-rio-de-janeiro-brazil,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-07,,1994-01-01,,,Black Cat,Washington DC,,USA,damon-and-naomi-2002-10-07-black-cat-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-08,,1994-01-01,,,Khyber Pass,Philadelphia,PA,USA,damon-and-naomi-2002-10-08-khyber-pass-philadelphia-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-09,,1994-01-01,,,Northsix,Brooklyn,NY,USA,damon-and-naomi-2002-10-09-northsix-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-12,,1994-01-01,,,Axis,Boston,MA,USA,damon-and-naomi-2002-10-12-axis-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-28,,1994-01-01,,,Slow Bar,Nashville,TN,USA,damon-and-naomi-2002-10-28-slow-bar-nashville-tn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,21:30,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-29,,1994-01-01,,,Ryman Auditorium,Nashville,TN,USA,damon-and-naomi-2002-10-29-ryman-auditorium-nashville-tn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,opening for Wilco,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-10-30,,1994-01-01,,,Gibson Rooftop,Memphis,TN,USA,damon-and-naomi-2002-10-30-gibson-rooftop-memphis-tn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,opening for Wilco,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-01,,1994-01-01,,,Classic Center Theatre,Athens,GA,USA,damon-and-naomi-2002-11-01-classic-center-theatre-athens-ga-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Opening for Wilco,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-02,,1994-01-01,,,Tampa Theatre,Tampa,FL,USA,damon-and-naomi-2002-11-02-tampa-theatre-tampa-fl-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Opening for Wilco,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-03,,1994-01-01,,,Palace Theatre,Gainesville,FL,USA,damon-and-naomi-2002-11-03-palace-theatre-gainesville-fl-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Opening for Wilco,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-07,,1994-01-01,,,Tanned Tin 2002,Santander,,Spain,damon-and-naomi-2002-11-07-tanned-tin-2002-santander-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-15,,1994-01-01,,,Pois Club,Teramo,,Italy,damon-and-naomi-2002-11-15-pois-club-teramo-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2002,2002-11-16,,1994-01-01,,,Il Covo,Bologna,,Italy,damon-and-naomi-2002-11-16-il-covo-bologna-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-02-20,,1994-01-01,,,Middle East,Cambridge,MA,USA,damon-and-naomi-2003-02-20-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-02-21,,1994-01-01,,,Southpaw,Brooklyn,NY,USA,damon-and-naomi-2003-02-21-southpaw-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-02-22,,1994-01-01,,,Tonic,New York,NY,USA,damon-and-naomi-2003-02-22-tonic-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-05-15,,1994-01-01,,,Oni Gallery,Boston,MA,USA,damon-and-naomi-2003-05-15-oni-gallery-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-05-24,,1994-01-01,,,Tolbooth,Stirling,,UK,damon-and-naomi-2003-05-24-tolbooth-stirling-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Le Weekend festival,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-05-28,,1994-01-01,,,Bush Hall,London,,UK,damon-and-naomi-2003-05-28-bush-hall-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-06-22,,1994-01-01,,,Middle East,Cambridge,MA,USA,damon-and-naomi-2003-06-22-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Voices of Dissent benefit concert for United For Justice with Peace,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-09-10,,1994-01-01,,,TT the Bears,Cambridge,MA,USA,damon-and-naomi-2003-09-10-tt-the-bears-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-09-11,,1994-01-01,,,Bowery Ballroom,New York,NY,USA,damon-and-naomi-2003-09-11-bowery-ballroom-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Opening for The Clientele,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-09-13,,1994-01-01,,,Iron Horse Music Hall,Northampton,MA,USA,damon-and-naomi-2003-09-13-iron-horse-music-hall-northampton-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-10-07,,1994-01-01,,,Water Rats,London,,UK,damon-and-naomi-2003-10-07-water-rats-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-10-10,,1994-01-01,,,Dieselectriques festival,Brest,,France,damon-and-naomi-2003-10-10-dieselectriques-festival-brest-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-10-12,,1994-01-01,,,Cafe de la Danse,Paris,,France,damon-and-naomi-2003-10-12-cafe-de-la-danse-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-01-10,,1994-01-01,,,Wall Multi-Art Live House,Taipei,,Taiwan,damon-and-naomi-2004-01-10-wall-multi-art-live-house-taipei-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,The LEAF Festival,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-01-11,,1994-01-01,,,Couty Curtal Centre Concert Hall,Taipei,,Taiwan,damon-and-naomi-2004-01-11-couty-curtal-centre-concert-hall-taipei-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,The LEAF Festival,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-01-19,,1994-01-01,,,Mandala-2,Tokyo,,Japan,damon-and-naomi-2004-01-19-mandala-2-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Araçá Azul|The Earth is Blue|A Second Life|Song To The Siren|My Flower (Watashi No Hana)|Love,,,,,,,,|araazul|theearthisblue|asecondlife|songtothesiren|myflowerwatashinohana|love|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-02-11,,1994-01-01,,,Johnny Ds,Somerville,MA,USA,damon-and-naomi-2004-02-11-johnny-ds-somerville-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Bridget Saint John and Espers,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-02-12,,1994-01-01,,,Southpaw,Brooklyn,NY,USA,damon-and-naomi-2004-02-12-southpaw-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,With Bridget Saint John and Espers,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-02-13,,1994-01-01,,,Tonic,New York,NY,USA,damon-and-naomi-2004-02-13-tonic-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,With Bridget Saint John and Espers,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-09-27,,1994-01-01,,,Blind Pig,Ann Arbor,MI,USA,damon-and-naomi-2004-09-27-blind-pig-ann-arbor-mi-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Part of “Yo La Tengos Swing State Tour,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-09-28,,1994-01-01,,,Intersection,Grand Rapids,MI,USA,damon-and-naomi-2004-09-28-intersection-grand-rapids-mi-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Part of “Yo La Tengos Swing State Tour,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-09-29,,1994-01-01,,,University of Wisconsin Terrace,Madison,WI,USA,damon-and-naomi-2004-09-29-university-of-wisconsin-terrace-madison-wi-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Part of “Yo La Tengos Swing State Tour,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-09-30,,1994-01-01,,,University of Iowa Wheel Room,Iowa City,IA,USA,damon-and-naomi-2004-09-30-university-of-iowa-wheel-room-iowa-city-ia-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Part of “Yo La Tengos Swing State Tour,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-01,,1994-01-01,,,Open End Gallery,Chicago,IL,USA,damon-and-naomi-2004-10-01-open-end-gallery-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-05,,1994-01-01,,,Warehouse Theater,Washington DC,,USA,damon-and-naomi-2004-10-05-warehouse-theater-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-06,,1994-01-01,,,Other Music,New York,NY,USA,damon-and-naomi-2004-10-06-other-music-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-07,,1994-01-01,,,Harvard Book Store,Cambridge,MA,USA,damon-and-naomi-2004-10-07-harvard-book-store-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-15,,1994-01-01,,,Beyond Baroque,Venice,CA,USA,damon-and-naomi-2004-10-15-beyond-baroque-venice-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-16,,1994-01-01,,,Skylight Books,Los Angeles,CA,USA,damon-and-naomi-2004-10-16-skylight-books-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-10-19,,1994-01-01,,,City Lights Book Store,San Francisco,CA,USA,damon-and-naomi-2004-10-19-city-lights-book-store-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Damon reading from his book of prose poems “The Night The Memory Theatre Burned,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-11-18,,1994-01-01,,,Southpaw,Brooklyn,NY,USA,damon-and-naomi-2004-11-18-southpaw-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-11-19,,1994-01-01,,,Tonic,New York,NY,USA,damon-and-naomi-2004-11-19-tonic-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-11-20,,1994-01-01,,,Flywheel,Easthampton,MA,USA,damon-and-naomi-2004-11-20-flywheel-easthampton-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2004,2004-11-22,,1994-01-01,,,Middle East,Cambridge,MA,USA,damon-and-naomi-2004-11-22-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-01-15,,1994-01-01,,,Bowery Ballroom,New York,NY,USA,damon-and-naomi-2005-01-15-bowery-ballroom-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Mission of Burma,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-02-26,,1994-01-01,,,Bottom of the Hill,San Francisco,CA,USA,damon-and-naomi-2005-02-26-bottom-of-the-hill-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Noise Pop Festival,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-03-03,,1994-01-01,,,El Mocambo,Toronto,Ontario,Canada,damon-and-naomi-2005-03-03-el-mocambo-toronto-ontario-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Sonic Unyon showcase,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-03-17,,1994-01-01,,,Copa,Austin,TX,USA,damon-and-naomi-2005-03-17-copa-austin-tx-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,SXSW,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-15,,1994-01-01,,,Soundcheck (WNYC),New York,NY,USA,damon-and-naomi-2005-04-15-soundcheck-wnyc-new-york-ny-usa,Radio session,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-16,,1994-01-01,,,Institute of Contemporary Art,Boston,MA,USA,damon-and-naomi-2005-04-16-institute-of-contemporary-art-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-17,,1994-01-01,,,Knitting Factory,New York,NY,USA,damon-and-naomi-2005-04-17-knitting-factory-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-18,,1994-01-01,,,World Cafe Live,Philadelphia,PA,USA,damon-and-naomi-2005-04-18-world-cafe-live-philadelphia-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-19,,1994-01-01,,,IOTA,Arlington,VA,USA,damon-and-naomi-2005-04-19-iota-arlington-va-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-21,,1994-01-01,,,High Five,Columbus,OH,USA,damon-and-naomi-2005-04-21-high-five-columbus-oh-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-22,,1994-01-01,,,Schubas,Chicago,IL,USA,damon-and-naomi-2005-04-22-schubas-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-23,,1994-01-01,,,400 Bar,Minneapolis,MN,USA,damon-and-naomi-2005-04-23-400-bar-minneapolis-mn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-26,,1994-01-01,,,Spaceland,Los Angeles,CA,USA,damon-and-naomi-2005-04-26-spaceland-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-27,,1994-01-01,,,12 Galaxies,San Francisco,CA,USA,damon-and-naomi-2005-04-27-12-galaxies-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-29,,1994-01-01,,,Douglas Fir Lounge,Portland,OR,USA,damon-and-naomi-2005-04-29-douglas-fir-lounge-portland-or-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-04-30,,1994-01-01,,,Tractor Tavern,Seattle,WA,USA,damon-and-naomi-2005-04-30-tractor-tavern-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-14,,1994-01-01,,,Kunstencentrum,Hasselt,,Belgium,damon-and-naomi-2005-05-14-kunstencentrum-hasselt-belgium,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
