slug,artistname,year,date,date-added,series,venue,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,notes
dean-and-britta,Dean & Britta,2012,Sat Sep 22 2012 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Theatre Junction, Calgary, Canada",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful
dean-and-britta,Dean & Britta,2012,Wed Nov 07 2012 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Silver Studio, The Andy Warhol Museum, Pittsburgh PA, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - vocals/bass|Antony LaMarca - drums,I'll Keep It With Mine|The Sun is Still Sunny|The Longest Bridges in the World|Blue Thunder,,,,,,Live session recording
dean-and-britta,Dean & Britta,2012,Fri Nov 09 2012 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"The Emery, Cincinnati, Ohio, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2012,Sat Nov 10 2012 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Cedar’s Lounge, Youngstown, Ohio, USA",,,,,,,,,,
dean-and-britta,Dean & Britta,2013,Sat Feb 16 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"MAC, Belfast, Northern Ireland",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful
dean-wareham,Dean Wareham,2013,Tue Feb 19 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Music Hall of Williamsburg, Brooklyn, NY, USA",,,,,,,,,,Solo show supporting Jim James (My Morning Jacket)
dean-and-britta,Dean & Britta,2013,Fri Jul 05 2013 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"First Avenue, Minneapolis, MN, USA",,,,,,,,,,with Sonic Boom and Cheval Sombre
dean-and-britta,Dean & Britta,2013,Sat Oct 26 2013 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Life is Beautiful Festival, Las Vegas, NV, US",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful
dean-wareham,Dean Wareham,2013,Tue Nov 12 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Chapel, San Francisco, CA, USA",,,,Love Is Colder Than Death|The Longest Bridges in The World|When Will You Come Home|Emancipated Hearts|Air|Tell Me|Strange|The Deadliest Day Since The Invasion Began|Lost In Space|Blue Thunder|Moon Palace|Don't Let Our Youth Go to Waste|Tugboat|Ride Into the Sun|Ceremony,,,,,,
dean-wareham,Dean Wareham,2013,Thu Nov 14 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Largo at the Coronet Theatre, Los Angeles, CA, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2013,Fri Nov 29 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Bell House, Brooklyn, NY, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2013,Wed Dec 04 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Ruby Lounge, Manchester, UK",,,,,,,,,,
dean-wareham,Dean Wareham,2013,Thu Dec 05 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"St. Pancras Old Church, London, UK",,,,Love Is Colder Than Death|The Longest Bridges in The World|When Will You Come Home|The Deadliest Day Since The Invasion Began|Emancipated Hearts|Tell Me|Strange|Air|Lost In Space|Blue Thunder|Moon Palace|Ride Into the Sun|Tugboat|Don't Let Our Youth Go to Waste|Ceremony,,,,,,
dean-wareham,Dean Wareham,2013,Fri Dec 06 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"St. Pancras Old Church, London, UK",,,,Love Is Colder Than Death|The Longest Bridges in The World|When Will You Come Home|The Deadliest Day Since The Invasion Began|Emancipated Hearts|Temperature's Rising|Air|Strange|Moon Palace|Lost In Space|Blue Thunder|Tugboat|Ride Into the Sun|Don't Let Our Youth Go to Waste,,,,,,
dean-wareham,Dean Wareham,2013,Sat Dec 07 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Point Ephemere, Paris, France",,,,Love Is Colder Than Death|The Longest Bridges in The World|When Will You Come Home|The Deadliest Day Since The Invasion Began|Emancipated Hearts|Temperature's Rising|Strange|Air|Moon Palace|Lost In Space|Blue Thunder|Tugboat|Ride Into the Sun|Ceremony,,,,,,
dean-wareham,Dean Wareham,2013,Tue Dec 31 2013 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"First Night, Boston, MA, USA",,,,,,,,,,[First Night      http://www.firstnightboston.org/page.php?title=highlights]
dean-wareham,Dean Wareham,2014,Wed Mar 19 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Harvard and Stone, Los Angeles, CA, USA",,,,,,,,,,
dean-and-britta,Dean & Britta,2014,Fri Mar 28 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Big Ears Festival, Knoxville, TN, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,"13 Most Beautiful - three day festival, actual date of the performance to be confirmed."
dean-wareham,Dean Wareham,2014,Fri Mar 28 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Big Ears Festival, Knoxville, TN, USA",,,,,,,,,,"Three day festival, actual date of performance to be confirmed"
dean-wareham,Dean Wareham,2014,Tue Apr 01 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Earl, Atlanta, GA, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu Apr 03 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Cats Cradle Back Room, Carrboro, NC, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Fri Apr 04 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"U Street, Washington DC, USA",,,,,,,,,,Early show
dean-wareham,Dean Wareham,2014,Sat Apr 05 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Bowery Ballroom, New York, NY, USA",,,,Emancipated Hearts|Heartless People|Tiger Lily|The Dancer Disappears|Holding Pattern|Temperature’s Rising|When Will You Come Home|Love Is Not a Roof Against The Rain|Blue Thunder|Moon Palace|Lost in Space|Babes in the Wood|Tugboat|^encore 1|Don’t Let Our Youth Go To Waste|Strange|^encore 2)|Happy and Free|Ceremony,,,,,,
dean-wareham,Dean Wareham,2014,Sun Apr 06 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Boot and Saddle, Philadelphia, PA, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Sun Apr 06 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"WXPN, Philadelphia, PA, USA",Radio session,,,Holding Pattern|Heartless People|Tiger Lily,,,,,,
dean-wareham,Dean Wareham,2014,Wed Apr 09 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Horseshoe, Toronto, Canada",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu Apr 10 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Magic Bag, Ferndale, MI, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Fri Apr 11 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"93XRT Chicago, IL, USA",Radio session,,,,,,,,,
dean-wareham,Dean Wareham,2014,Fri Apr 11 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Old Town School of Music, Chicago, IL, USA",,,,,,,,,,early show
dean-wareham,Dean Wareham,2014,Fri Apr 11 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Old Town School of Music, Chicago, IL, USA",,,,,,,,,,late show
dean-wareham,Dean Wareham,2014,Sat Apr 12 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Turf Club, Saint Paul, MN, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu Apr 24 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Amoeba Records, Los Angeles, CA, USA",,,,,,,,,,In-store performance
dean-wareham,Dean Wareham,2014,Wed May 07 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"El Sol, Madrid, Spain",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu May 08 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Wah Wah, Valencia, Spain",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Fri May 09 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Apolo 2, Barcelona, Spain",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Tue May 13 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"El Lokal, Zurich, Switzerland",,,"Dean Wareham - guitar, vocals|Britta Phiilips - bass, keyboards, vocals|Raymond Richards - guitar, keyboards|Roger Brogan - drums",,,,,,http://www.ellokal.ch/?lang=en&details=528,
dean-wareham,Dean Wareham,2014,Wed May 14 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Palace, St. Gallen, Switzerland",,,,,,,,,http://www.palace.sg/index/index/xEvent/110,
dean-wareham,Dean Wareham,2014,Thu May 15 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Circolo dei Malfattori, Poggio Berni, Italy",,,"Dean Wareham - guitar, vocals|Britta Phiilips - bass, keyboards, vocals|Raymond Richards - guitar, keyboards|Roger Brogan - drums",,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-15/locandina-dean-wareham.jpg,,,
dean-wareham,Dean Wareham,2014,Fri May 16 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Mattatoio Culture Club, Carpi Modena, Italy",,,"Dean Wareham - guitar, vocals|Britta Phiilips - bass, keyboards, vocals|Raymond Richards - guitar, keyboards|Roger Brogan - drums",,,,,,,
dean-wareham,Dean Wareham,2014,Sat May 17 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,Venue,,,"Dean Wareham - guitar, vocals|Britta Phiilips - bass, keyboards, vocals|Raymond Richards - guitar, keyboards|Roger Brogan - drums",,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-17/2014-05-17-dean-wareham-arci-ohibo.jpg,,,
dean-wareham,Dean Wareham,2014,Mon May 19 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Espace B, Paris, France",,,,,,,,,http://www.espaceb.net/Lundi-19-Mai-2014,
dean-wareham,Dean Wareham,2014,Tue May 20 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Exchange, Bristol, UK",,,,,,,,,http://www.thefleece.co.uk/event/dean-wareham-galaxie-500-special-guests/,
dean-wareham,Dean Wareham,2014,Wed May 21 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Prince Albert, Brighton, UK",,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",Flowers|Emancipated Hearts|Heartless People|Pictures|The Dancer Disappears|Holding Pattern|When Will You Come Home|Love is Not a Roof Against the Rain|Lost in Space|Babes in the Wood|Blue Thunder|Tugboat|Happy and Free|Strange|Fourth of July,,,,,,
dean-wareham,Dean Wareham,2014,Thu May 22 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Zephyr Lounge, Leamington Spa, UK",,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",Emancipated Hearts|Pictures|Heartless People|Tiger Lily|The Dancer Disappears|Holding Pattern|Love is Not a Roof Against the Rain|When Will You Come Home|Strange|Moon Palace|Babes in the Wood|Tugboat|Happy and Free|Indian Summer,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-22/2014-05-22-dean-wareham.jpg,https://dashboard.ticketscript.com/channel/web2/get-dates/rid/VHCHB5LE/eid/200621/language/en/format/html,http://zephyrlounge.co.uk/,
dean-wareham,Dean Wareham,2014,Fri May 23 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Islington Assembly Hall, London, UK",,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",Flowers|Emancipated Hearts|Heartless People|Holding Pattern|The Dancer Disappears|Air|When Will You Come Home|Love is Not a Roof Against the Rain|Moon Palace|Babes in the Wood|Strange|Blue Thunder|Tugboat|Happy and Free|Fourth of July|Ceremony,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-23/2014-05-23-dean-wareham-london.jpg,http://www.alt-tickets.co.uk/alttickets/home_dean_wareham.html,http://www.islington.gov.uk/assemblyhall/Pages/default.aspx,Support: Darren Hayman
dean-wareham,Dean Wareham,2014,Thu Jun 19 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"KCRW, Santa Monica, CA, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/bass/keyboards|Roger Brogan - drums,The Dancer Disappears|Holding Pattern|Emancipated Hearts|^interview|Air|Love is Not a Roof Against The Rain|Heartless People|^interview|Blue Thunder,,,,,,Live radio performance at 11:15 PST
dean-wareham,Dean Wareham,2014,Thu Jun 19 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Roxy Theatre, West Hollywood, CA, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/bass/keyboards|Roger Brogan - drums,,,,,http://www.theroxy.com/event/562745-dean-wareham-west-hollywood/,,
dean-wareham,Dean Wareham,2014,Fri Jun 20 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Chapel, San Francisco, CA, USA",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu Jun 26 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Bunk Bar, Portland, OR, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/bass/keyboards|Roger Brogan - drums,,,,,http://portland.strangertickets.com/events/15363730/dean-wareham-plus-guest,http://www.bunksandwiches.com/shows/2014/5/27/dean-wareham-and-parson-redheads,
dean-wareham,Dean Wareham,2014,Fri Jun 27 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Biltmore Cabaret, Vancouver, Canada",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/bass/keyboards|Roger Brogan - drums,,,,,http://www.ticketweb.ca/t3/sale/SaleEventDetail?dispatch=loadSelectionData&eventId=4230264&pl=timbre,http://www.biltmorecabaret.com/node/717,
dean-wareham,Dean Wareham,2014,Sat Jun 28 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Crocodile, Seattle, WA, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/bass/keyboards|Roger Brogan - drums,,,,,http://www.ticketfly.com/purchase/event/557519,http://www.thecrocodile.com/event/557519-dean-wareham-galaxie-500-seattle/,
dean-wareham,Dean Wareham,2014,Sat Jun 28 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"KEXP, Seattle, WA, USA",,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",The Dancer Disappears|Holding Pattern|^interview|Happy and Free|Ceremony,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-kexp-instagram.jpg,,http://kexp.org,Radio show
dean-wareham,Dean Wareham,2014,Fri Jul 11 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"ICA, Boston, MA, USA",,,,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-07-11/2014-07-11-dean-wareham-quilt-ica-boston.jpg,https://buy.icaboston.org/public/,http://www.icaboston.org/programs/performance/wavelengths/dean-wareham/,Support: Quilt
dean-wareham,Dean Wareham,2014,Sat Jul 26 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Indietracks Festival, Derbyshire, UK",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/keyboards/bass|Roger Brogan - drums,Emancipated Hearts|When Will You Come Home|The Dancer Disappears|Holding Pattern|Snowstorm|Love Is Not a Roof Against the Rain|Decomposing Trees|Strange|Blue Thunder|Babes in the Wood|Tugboat|Fourth of July,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-07-26/indietracks-2014.jpg,http://www.indietracks.co.uk/tickets/,http://www.indietracks.co.uk/,Played the indoor stage at 20:00 on the Saturday of the festival.
dean-wareham,Dean Wareham,2014,Sun Jul 27 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Broadcast, Glasgow, UK",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/keyboards/bass|Roger Brogan - drums,,,,,,http://broadcastglasgow.com/,
dean-wareham,Dean Wareham,2014,Tue Jul 29 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Gebaüde 9, Köln, Germany",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Wed Jul 30 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Privatclub, Berlin, Germany",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Thu Jul 31 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Off Festival, Katowice, Poland",,,,,,,,,,
dean-wareham,Dean Wareham,2014,Sat Aug 02 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Lokalhelden, Augsburg, Germany",,,,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-08-02/2014-08-02-dean-wareham-augsburg.jpg,https://shop.tapeterecords.com/dean-wareham-live.html,,
dean-wareham,Dean Wareham,2014,Thu Oct 09 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Ooga Twooga, Los Angeles, CA, USA",,,,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-10-09/2014-10-09-dean-wareham-ooga-twooga.jpg,http://356mission.tumblr.com/post/98944959665/please-join-us-to-celebrate-the-release-of-brian,http://356mission.tumblr.com,"Brian Calvin book launch. This program will feature a discussion by Brian Calvin, Bruce Hainley, and Sarah Lehrer-Graiwer followed by a performance by Dean Wareham."
dean-wareham,Dean Wareham,2014,Fri Oct 17 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,"Carnegie Music Hall of Oakland, Pittsburgh, PA",,,,,,,,,,Exposed: Songs For Unseen Warhol Films
dean-wareham,Dean Wareham,2014,Fri Oct 24 2014 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,"Royce Hall, Center for the Art of Performance at UCLA, Los Angeles, CA, USA",,,,,,,,http://cap.ucla.edu/calendar/event_detail.asp?id=499,,"Exposed: Songs for Unseen Warhol FilmsCreated in celebration of the Andy Warhol Museum\’s 20th Anniversary, this multimedia performance event unveils 15 never-before-seen 1960s films captured by Andy Warhol, featuring Marcel Duchamp, Edie Sedgwick, Donovan, Warhol himself, and others.Five songwriter-composers who reflect the generational trajectory and musical influence of post-Velvet Underground 70s to today — Guest Music Curator Dean Wareham (Galaxie 500, Luna), Tom Verlaine (Television), Martin Rev (Suicide), Eleanor Friedberger (the Fiery Furnaces), and Bradford Cox (Deerhunter)—perform live original scores to these unseen celluloid gems from one of America’s most iconic art-makers. This work was commissioned by The Warhol Museum, The Brooklyn Academy of Music's 2014 Next Wave Festival and Center for the Art of Performance at UCLA."
dean-wareham,Dean Wareham,2014,Thu Nov 06 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,"BAM Howard Gilman Opera House, New York, NY, USA",,,,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-11-06/20141106-dean-wareham-unseen-warhol.jpg,http://commerce.bam.org/tickets/production.aspx?pid=8929,http://www.bam.org/music/2014/exposed-songs-for-unseen-warhol-films,Exposed: Songs for Unseen Warhol Films
dean-wareham,Dean Wareham,2014,Fri Nov 07 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,"BAM Howard Gilman Opera House, New York, NY, USA",,,,,,,,,,Exposed: Songs for Unseen Warhol Films
dean-wareham,Dean Wareham,2014,Sat Nov 08 2014 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,"BAM Howard Gilman Opera House, New York, NY, USA",,,,,,,,,,Exposed: Songs for Unseen Warhol Films
dean-and-britta,Dean & Britta,2015,Sat Jan 17 2015 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"OZ, Nashville, TN, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,http://www.eventbrite.com/e/13-most-beautiful-songs-for-andy-warhols-screen-tests-tickets-12050698965,http://www.ozartsnashville.org/programs/13-most-beautiful/,Performance of 13 Most Beautiful
