slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes
damon-and-naomi,Damon & Naomi,2011,2011-05-20,,1994-01-01,,"Metro Gallery, Baltimore, MD, USA",metro-gallery-baltimore-md-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-21,,1994-01-01,,"1st Unitarian Chapel, Philadelphia, PA, USA",1st-unitarian-chapel-philadelphia-pa-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-22,,1994-01-01,,"Knitting Factory, Brooklyn, NY, USA",knitting-factory-brooklyn-ny-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-23,,1994-01-01,,"Great Scott, Boston, MA, USA",great-scott-boston-ma-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-25,,1994-01-01,,"Horseshoe, Toronto, Ontario, Canada",horseshoe-toronto-ontario-canada,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-26,,1994-01-01,,"Pike Room, Pontiac, MI, USA",pike-room-pontiac-mi-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-27,,1994-01-01,,"Lincoln Hall, Chicago, IL, USA",lincoln-hall-chicago-il-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-28,,1994-01-01,,"Triple Rock, Minneapolis, MN, USA",triple-rock-minneapolis-mn-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-05-31,,1994-01-01,,"Tractor Tavern, Seattle, WA, USA",tractor-tavern-seattle-wa-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-06-01,,1994-01-01,,"Bunk Bar, Portland, OR, USA",bunk-bar-portland-or-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-06-03,,1994-01-01,,"Bottom of the Hill, San Francosco, CA, USA",bottom-of-the-hill-san-francosco-ca-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-06-04,,1994-01-01,,"Satellite, Los Angeles, CA, USA",satellite-los-angeles-ca-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-06-05,,1994-01-01,,"Soda Bar, San Diego, CA, USA",soda-bar-san-diego-ca-usa,,,,,,,,,,,with Amor de Días
damon-and-naomi,Damon & Naomi,2011,2011-12-11,,1994-01-01,,"Whirled Cinema, London, UK",whirled-cinema-london-uk,,,,,,,,,,,Viola Nights
damon-and-naomi,Damon & Naomi,2011,2011-12-13,,1994-01-01,,"Blah Blah, Torino, Italy",blah-blah-torino-italy,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2011,2011-12-14,,1994-01-01,,"La Mela di Newton, Padova, Italy",la-mela-di-newton-padova-italy,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2011,2011-12-15,,1994-01-01,,"Bronson, Ravenna, Italy",bronson-ravenna-italy,,,,,,,,,,,with Richard Youngs
damon-and-naomi,Damon & Naomi,2011,2011-12-16,,1994-01-01,,"Sala Vanni, Firenze, Italy",sala-vanni-firenze-italy,,,,,,,,,,,with Richard Youngs
damon-and-naomi,Damon & Naomi,2011,2011-12-17,,1994-01-01,,"Calamita, Cavriago, Italy",calamita-cavriago-italy,,,,,,,,,,,with Richard Youngs
damon-and-naomi,Damon & Naomi,2011,2011-12-18,,1994-01-01,,"Filanda Motta, Mogliano Veneto, Italy",filanda-motta-mogliano-veneto-italy,,,,,,,,,,,with Richard Youngs
damon-and-naomi,Damon & Naomi,2012,2012-10-18,,1994-01-01,,"The Brattle Theatre, Cambridge, MA, USA",the-brattle-theatre-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Union Square Round Table - http://unionsquareroundtable.com/
damon-and-naomi,Damon & Naomi,2013,2013-01-26,,1994-01-01,,"Cafe OTO, London, UK",cafe-oto-london-uk,,,,,,,,,,,Supporting Richard Youngs. Damon will also be performing with Richard youngs
damon-and-naomi,Damon & Naomi,2013,2013-01-27,,1994-01-01,,"Mains D’Oeuvres, Paris, France",mains-d’oeuvres-paris-france,,,,,,,,,,,With Richard Youngs - Festival Mo’Fo’
damon-and-naomi,Damon & Naomi,2013,2013-03-22,,1994-01-01,,"Portsmouth Book and Bar, Portsmouth, NH, USA",portsmouth-book-and-bar-portsmouth-nh-usa,,,,,,,,,,,Free in-store
damon-and-naomi,Damon & Naomi,2013,2013-03-23,,1994-01-01,,"Willimantic Records, Hartford, CT, USA",willimantic-records-hartford-ct-usa,,,,,,,,,,,Rescheduled from 10 February because of the weatherInstore - on stage at 1pm
damon-and-naomi,Damon & Naomi,2013,2013-04-06,,1994-01-01,,"UFO Club, Tokyo, Japan",ufo-club-tokyo-japan,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2013,2013-04-10,,1994-01-01,,"Brisbane Powerhouse, Brisbane, Australia",brisbane-powerhouse-brisbane-australia,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2013,2013-04-13,,1994-01-01,,"Rosemount Hotel, Perth, Western Australia, Australia",rosemount-hotel-perth-western-australia-australia,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2013,2013-04-14,,1994-01-01,,"The Toff in Town, Melbourne, Victoria, Australia",the-toff-in-town-melbourne-victoria-australia,,,,,,,,,,,Tickets
damon-and-naomi,Damon & Naomi,2013,2013-04-16,,1994-01-01,,"The Vanguard, Sydney, Australia",the-vanguard-sydney-australia,,,,,,,,,,,
damon-and-naomi,Damon & Naomi,2013,2013-06-30,,1994-01-01,,"The Sinclair, Cambridge, MA, USA",the-sinclair-cambridge-ma-usa,,,,,,,,,,,"Wesley Staces Cabinet of Wonders featuring Wesley Stace, Tanya Donnelly, Steve Almond, Damon &amp; Naomi, Bill Janovitz and Chris Colbourn (of Buffalo Tom) [website      http://www.sinclaircambridge.com/event/270977-eugene-mirman-comedy-festival-cambridge/]"
damon-and-naomi,Damon & Naomi,2013,2013-09-03,,1994-01-01,,"Great Scott, Allston, MA, USA",great-scott-allston-ma-usa,,,,,,,,,,,Supporting Richard Youngs - [tickets      http://www.boweryboston.com/event/347581-richard-youngs-allston/]
damon-and-naomi,Damon & Naomi,2014,2014-05-15,,1994-01-01,Fortune,"Mono, Glasgow, UK",mono-glasgow-uk,,,,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2014-05-15/2014-05-15-damon-and-naomi-mono.jpg,http://www.ticketweb.co.uk/event/118465,http://www.monocafebar.com/events/mono-presents-damon-naomi-plus-special-guests/,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2014,2014-05-18,,1994-01-01,Fortune,"Cafe Oto, London, UK",cafe-oto-london-uk,,,,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,http://www.wegottickets.com/event/269393,http://www.cafeoto.co.uk/damon-and-naomi-2014.shtm,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2014,2014-05-19,,1994-01-01,Fortune,"Clwb Ifor Bach, Cardiff, UK",clwb-ifor-bach-cardiff-uk,,,,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2014-05-19/20140519-damon-and-naomo-clwb-ifor-bach.jpg,http://www.ticketweb.co.uk/event/118423,http://www.clwb.net/eng/listings/event3349/holy-boredom-presents.html,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2014,2014-05-20,,1994-01-01,Fortune,"Talking Heads, Southampton, UK",talking-heads-southampton-uk,,,,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://talkingheads.vticket.co.uk/product.php/110/damon-naomi-present-fortune-a-silent-film-directed-by-naomi-yang-with-live-soundtrack-by-damon-naomi,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2014,2014-09-19,,1994-01-01,Fortune,"Film BOX (Quartiers POP), Montreal, Canada",film-box-quartiers-pop-montreal-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://popmontreal.com/events-tickets/damon-naomi-fortune-a-silent-film-directed-by-musician-naomi-yang-with-original-soundtrack-by-her-band-damon-naomi/,,Showing of Naomi Yang’s silent film ‘Fortune’ with live accompaniment by Damon &amp; Naomi Doors 7:30PM / Show 8PM - $15
damon-and-naomi,Damon & Naomi,2014,2014-10-02,,1994-01-01,Fortune,"Carpenter Center for the Visual Arts, Harvard University, Cambridge, MA, USA",carpenter-center-for-the-visual-arts-harvard-university-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://ccva.fas.harvard.edu/fortune,,Screening of Naomi Yang's 'Fortune' with live accompaniment by Damon &amp; Naomi7pm - FREE
damon-and-naomi,Damon & Naomi,2014,2014-10-14,,1994-01-01,,"The Body Actualized Center, Brooklyn, NY",the-body-actualized-center-brooklyn-ny,,,,,,,http://media.virbcdn.com/cdn_images/resize_1024x1365/98/38b187f67dff36dd-10514223_889010964456989_8490861656592226563_o.jpg,,http://bodyactualized.org/,,
damon-and-naomi,Damon & Naomi,2015,2015-03-07,,1994-01-01,,"The Black Box, Paramount Theater, Boston, MA, USA",the-black-box-paramount-theater-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,https://paramountboston.org/Online/,,with Marissa Nadler
damon-and-naomi,Damon & Naomi,2015,2015-04-07,,1994-01-01,Fortune,"Gullivers, Manchester UK",gullivers-manchester-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-04-07/2015-04-07-damon-and-naomi-poster.jpg,https://www.wegottickets.com/event/311562,,,Including showing of “Fortune” with live accompaniment
damon-and-naomi,Damon & Naomi,2015,2015-04-08,,1994-01-01,Fortune,"Green Mind @ The Portland Arms, Cambridge, UK",green-mind--the-portland-arms-cambridge-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,https://www.wegottickets.com/event/310435,,,Including showing of “Fortune” with live accompaniment
damon-and-naomi,Damon & Naomi,2015,2015-04-09,,1994-01-01,Fortune,"Rough Trade East, London, UK",rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,"Song to the Siren|Listen, the Snow Is Falling|The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me",,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-04-09/2015-04-09-damon-and-naomi-rough-trade.jpg,http://www.roughtrade.com/events/2015/4/1154,,,Lunchtime showing of Naomis film Fortune with live accompaniment
damon-and-naomi,Damon & Naomi,2015,2015-04-11,,1994-01-01,,"Salon IKSV, Istanbul, Turkey",salon-iksv-istanbul-turkey,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2015,2015-04-18,,1994-01-01,Fortune,"EMP Museum, Seattle, WA, USA",emp-museum-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/damon-and-naomi-fortune.jpg,https://estore.empmuseum.org/store/contacts/popcon2015.asp?from=program,http://www.empmuseum.org/calendar/events/pop-conference-presents-damon-naomi.aspx,,FREE (with free EMP conference registration) 12:30Damon &amp; Naomi present 'Fortune' with live accompaniment
damon-and-naomi,Damon & Naomi,2015,2015-05-29,,1994-01-01,,"The Bell House, Brooklyn, NY, USA",the-bell-house-brooklyn-ny-usa,,,,,,,,https://www.ticketfly.com/purchase/event/809419,,,With Tanya Donelly
damon-and-naomi,Damon & Naomi,2015,2015-08-20,,1994-01-01,Fortune,"Cinefamily, Los Angeles, CA, USA",cinefamily-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,http://cinefamily.ticketmob.com/event.cfm?id=105741&cart,,,Screening of the film ‘Fortune’ with live accompamiment from Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2015,2015-09-06,,1994-01-01,,"Gwangju Sajik Folk Music Festival, Gwangju, South Korea",gwangju-sajik-folk-music-festival-gwangju-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2015,2015-09-07,,1994-01-01,Fortune,"Veloso, Seoul, South Korea",veloso-seoul-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-07/2015-09-07-veloso-seoul-korea-poster.jpg,,,,Screening of the film ‘Fortune’ with live accompamiment from Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2015,2015-09-09,,1994-01-01,,"Bear Hall, Gangnam, Seoul, South Korea",bear-hall-gangnam-seoul-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Kim Doo Soo
damon-and-naomi,Damon & Naomi,2015,2015-09-10,,1994-01-01,Fortune,"Vacant, Tokyo, Japan",vacant-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals|Michio Kurihara - guitars,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-10/2015-09-10-vacant-tokyo-japan.jpg,http://baram-jp.weebly.com/damon--naomi-performing-fortune.html,,,Screening of the film ‘Fortune’ with live accompamiment from Damon &amp; Naomi
damon-and-naomi,Damon & Naomi,2015,2015-09-11,,1994-01-01,,"Moon Romantic, Tokyo, Japan",moon-romantic-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals|Michio Kurihara - guitars,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-10/2015-09-10-vacant-tokyo-japan.jpg,http://baram-jp.weebly.com/international-sad-hits.html,,,"‘International Sad Hits’ show featuring Damon &amp; Naomi, Kim Doo Soo and Mikami Kan"
damon-and-naomi,Damon & Naomi,2015,2015-12-04,,1994-01-01,,"Legacy Mini, Taipei, Taiwan",legacy-mini-taipei-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2015,2015-12-05,,1994-01-01,,"Simple Life Festival, Taichung, Taiwan",simple-life-festival-taichung-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,
damon-and-naomi,Damon & Naomi,2015,2015-12-06,,1994-01-01,,"White Noise Records, Hong Kong, China",white-noise-records-hong-kong-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,In-store perfromance
damon-and-naomi,Damon & Naomi,2015,2015-12-16,,1994-01-01,Fortune,"Casa del Popolo, Montreal, Canada",casa-del-popolo-montreal-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,,,Screening of Naomis film Fortune with live accompaniment
damon-and-naomi,Damon & Naomi,2016,2016-04-17,,2016-02-17,Fortune,"All Tomorrows Parties 2.0, Pontins, Prestatyn, UK",all-tomorrows-parties-20-pontins-prestatyn-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,https://www.tickettailor.com/checkout/view-event/id/30001/chk/2a55,http://www.atpfestival.com/artist/damonandnaomi,,Screening of Naomi’s film Fortune with live accompaniment.Damon will also be performing with Richard Youngs.
damon-and-naomi,Damon & Naomi,2016,2016-04-18,,2016-01-25,,"Cafe Oto, London, UK",cafe-oto-london-uk,,true,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,,Damon &amp; Naomi’s performance was cancelled after Damon felt unwell after an earlier fall. Damon had drummed during Richard Youngs’ support slot before feeling unwell and being taken to hospital.
damon-and-naomi,Damon & Naomi,2016,2016-04-19,,2016-03-26,Fortune,"Clamores, Madrid, Spain",clamores-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-04-19/2016-04-19-damon-and-naomi-madrid-poster.jpg,https://www.giglon.com/todos?idEvent=damon-naomi-richard-youngs,http://www.salaclamores.es/damon-naomi-richard-youngs/,,Damon will also be drumming for Richard Youngs
damon-and-naomi,Damon & Naomi,2016,2016-04-22,,2016-01-25,Fortune,"Grüner Salon, Berlin, Germany",grüner-salon-berlin-germany,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://www.gruener-salon.de/,,Damon will also be drumming for Richard Youngs
damon-and-naomi,Damon & Naomi,2016,2016-09-13,,2016-08-18,,"Yu Yin Tang, Shanghai, China",yu-yin-tang-shanghai-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,
damon-and-naomi,Damon & Naomi,2016,2016-09-14,,2016-08-18,,"Y:Union, Guangzhou, China",yunion-guangzhou-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,
damon-and-naomi,Damon & Naomi,2016,2016-09-15,,2016-08-18,,"B-10, Shenzhen, China",b-10-shenzhen-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,
damon-and-naomi,Damon & Naomi,2016,2016-09-17,,2016-08-18,,"Tenglong Cave Midi Festival, Hubei, China",tenglong-cave-midi-festival-hubei-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09-17/2016-09-17-damon-and-naomi-hubei-poster.jpg,,,,
damon-and-naomi,Damon & Naomi,2016,2016-09-19,,2016-08-18,,"Yu Gong Yi Shan, Beijing, China",yu-gong-yi-shan-beijing-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,
damon-and-naomi,Damon & Naomi,2016,2016-11-04,,2016-10-09,Fortune,"The Guild Cinema, Albuquerque, NM, USA",the-guild-cinema-albuquerque-nm-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,,,Screening of Naomi’s film Fortune with live accompaniment.
damon-and-naomi,Damon Krukowski,2017,2017-04-18,,2017-03-15,The New Analog,"Carpenter Center for the Visual Arts, Harvard University, Cambridge, MA, USA",carpenter-center-for-the-visual-arts-harvard-university-cambridge-ma-usa,,,Damon Krukowski|Amanda Palmer,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://ccva.fas.harvard.edu/damon-krukowski-new-analog-listening-and-reconnecting-digital-world,,Damon in conversation with Amanda Palmer discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-04-20,,2017-03-15,The New Analog,"KEXP, Seattle, WA, USA",kexp-seattle-wa-usa,,,Damon Krukowski|Jonathan Poneman (Sub Pop)|Megan Jasper (Sub Pop),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Poneman and Megan Jasper discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-04-22,,2017-03-15,The New Analog,"PopCon 2017, The Museum of Popular Culture, Seattle, WA, USA",popcon-2017-the-museum-of-popular-culture-seattle-wa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,https://popconference2017.sched.com/event/9tX4/voice-control?iframe=no&w=100%&sidebar=yes&bg=no,,"Damon Krukowski, “Music Wants to Be Free, Music Wants to Be Expensive”"
damon-and-naomi,Damon Krukowski,2017,2017-04-24,,2017-03-15,The New Analog,"Powell's on Hawthorne, Portland, OR, USA",powells-on-hawthorne-portland-or-usa,,,Damon Krukowski|Larry Crane (Tape Op Magazine),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://www.powells.com/event,,Damon in conversation with Larry Crane discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-04-26,,2017-03-15,The New Analog,"City Lights Books, San Francisco, CA, USA",city-lights-books-san-francisco-ca-usa,,,Damon Krukowski|Elaine Katzenberger (City Lights Books),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://www.citylights.com/events/?fa=event&event_id=2908,,Damon in conversation with Larry Crane discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-04-27,,2017-03-15,The New Analog,"Point Reyes Books, Point Reyes, CA, USA",point-reyes-books-point-reyes-ca-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-04-30,,2017-03-15,The New Analog,"Book Soup, Los Angeles, CA, USA",book-soup-los-angeles-ca-usa,,,Damon Krukowski|Jonathan Lethem,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Lethem discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-05-02,,2017-03-15,The New Analog,"Quimby's, Chicago, IL, USA",quimbys-chicago-il-usa,,,Damon Krukowski|Steve Albini,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Steve Albini discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-05-04,,2017-03-15,The New Analog,"Civilian Art Projects, Washington DC, USA",civilian-art-projects-washington-dc-usa,,,Damon Krukowski|Ian Svenonius,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Ian Svenonius discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-05-06,,2017-03-15,The New Analog,"Rough Trade NYC, Brooklyn, NY, USA",rough-trade-nyc-brooklyn-ny-usa,,,Damon Krukowski|Ben Sisario (New York Times),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Ben Sisario discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-05-15,,2017-03-30,The New Analog,"Drawn and Quarterly, Montreal, Canada",drawn-and-quarterly-montreal-canada,,,Damon Krukowski|Jonathan Sterne,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Sterne discussing his book The New Analog
damon-and-naomi,Damon Krukowski,2017,2017-05-16,,2017-03-30,The New Analog,"Type Books, Toronto, Canada",type-books-toronto-canada,,,Damon Krukowski|Astra Taylor,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Astra Taylor discussing his book The New Analog
damon-and-naomi,Damon & Naomi,2017,2017-08-28,,2017-08-12,,"The Middle East, Cambridge, MA, USA",the-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-08-28/2017-08-28-poster-online.jpg,http://www.ticketweb.com/t3/sale/SaleEventDetail?dispatch=loadSelectionData&eventId=7524935,,,
damon-and-naomi,Damon & Naomi,2017,2017-10-12,,2017-09-19,,"The Root Cellar, Greenfield, MA, USA",the-root-cellar-greenfield-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-10-12/2017-10-12-damon-and-naomi-poster.jpg,,,,
damon-and-naomi,Damon & Naomi,2017,2017-11-06,,2017-10-09,,"Namba Bears, Osaka, Japan",namba-bears-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,
